#string_taxon_id	cluster_id	protein_id
9606	CL:34	9606.ENSP00000369871
9606	CL:34	9606.ENSP00000483293
9606	CL:34	9606.ENSP00000361418
9606	CL:34	9606.ENSP00000381823
9606	CL:34	9606.ENSP00000220058
9606	CL:34	9606.ENSP00000494689
9606	CL:34	9606.ENSP00000255476
9606	CL:34	9606.ENSP00000262188
9606	CL:34	9606.ENSP00000376611
9606	CL:34	9606.ENSP00000357158
9606	CL:34	9606.ENSP00000256010
9606	CL:34	9606.ENSP00000438273
9606	CL:34	9606.ENSP00000496422
9606	CL:34	9606.ENSP00000424711
9606	CL:34	9606.ENSP00000307911
9606	CL:34	9606.ENSP00000243578
9606	CL:34	9606.ENSP00000489910
9606	CL:34	9606.ENSP00000262244
9606	CL:34	9606.ENSP00000306752
9606	CL:34	9606.ENSP00000238789
9606	CL:34	9606.ENSP00000314324
9606	CL:34	9606.ENSP00000493074
9606	CL:34	9606.ENSP00000402515
9606	CL:34	9606.ENSP00000398882
9606	CL:34	9606.ENSP00000376204
9606	CL:34	9606.ENSP00000431083
9606	CL:34	9606.ENSP00000445162
9606	CL:34	9606.ENSP00000281441
9606	CL:34	9606.ENSP00000368245
9606	CL:34	9606.ENSP00000379097
9606	CL:34	9606.ENSP00000264954
9606	CL:34	9606.ENSP00000470383
9606	CL:34	9606.ENSP00000299162
9606	CL:34	9606.ENSP00000223795
9606	CL:34	9606.ENSP00000344579
9606	CL:34	9606.ENSP00000272542
9606	CL:34	9606.ENSP00000318222
9606	CL:34	9606.ENSP00000326817
9606	CL:34	9606.ENSP00000482613
9606	CL:34	9606.ENSP00000237201
9606	CL:34	9606.ENSP00000454646
9606	CL:34	9606.ENSP00000480314
9606	CL:34	9606.ENSP00000493234
9606	CL:34	9606.ENSP00000304004
9606	CL:34	9606.ENSP00000296682
9606	CL:34	9606.ENSP00000480186
9606	CL:34	9606.ENSP00000481029
9606	CL:34	9606.ENSP00000367721
9606	CL:34	9606.ENSP00000417401
9606	CL:34	9606.ENSP00000449785
9606	CL:34	9606.ENSP00000324701
9606	CL:34	9606.ENSP00000298786
9606	CL:34	9606.ENSP00000270776
9606	CL:34	9606.ENSP00000418875
9606	CL:34	9606.ENSP00000261503
9606	CL:34	9606.ENSP00000357480
9606	CL:34	9606.ENSP00000391747
9606	CL:34	9606.ENSP00000293805
9606	CL:34	9606.ENSP00000376337
9606	CL:34	9606.ENSP00000385545
9606	CL:34	9606.ENSP00000366519
9606	CL:34	9606.ENSP00000346805
9606	CL:34	9606.ENSP00000315383
9606	CL:34	9606.ENSP00000320359
9606	CL:34	9606.ENSP00000228928
9606	CL:34	9606.ENSP00000329318
9606	CL:34	9606.ENSP00000397679
9606	CL:34	9606.ENSP00000234739
9606	CL:34	9606.ENSP00000274382
9606	CL:34	9606.ENSP00000365477
9606	CL:34	9606.ENSP00000372361
9606	CL:34	9606.ENSP00000304108
9606	CL:34	9606.ENSP00000368678
9606	CL:34	9606.ENSP00000229002
9606	CL:34	9606.ENSP00000385739
9606	CL:34	9606.ENSP00000354677
9606	CL:34	9606.ENSP00000371686
9606	CL:34	9606.ENSP00000482786
9606	CL:34	9606.ENSP00000369703
9606	CL:34	9606.ENSP00000399696
9606	CL:34	9606.ENSP00000257527
9606	CL:34	9606.ENSP00000278314
9606	CL:34	9606.ENSP00000501265
9606	CL:34	9606.ENSP00000452796
9606	CL:34	9606.ENSP00000338260
9606	CL:34	9606.ENSP00000366586
9606	CL:34	9606.ENSP00000345785
9606	CL:34	9606.ENSP00000275233
9606	CL:34	9606.ENSP00000227349
9606	CL:34	9606.ENSP00000500411
9606	CL:34	9606.ENSP00000261226
9606	CL:34	9606.ENSP00000307519
9606	CL:34	9606.ENSP00000357323
9606	CL:34	9606.ENSP00000476519
9606	CL:34	9606.ENSP00000244333
9606	CL:34	9606.ENSP00000326858
9606	CL:34	9606.ENSP00000382777
9606	CL:34	9606.ENSP00000425031
9606	CL:34	9606.ENSP00000276052
9606	CL:34	9606.ENSP00000494664
9606	CL:34	9606.ENSP00000399797
9606	CL:34	9606.ENSP00000339754
9606	CL:34	9606.ENSP00000352413
9606	CL:34	9606.ENSP00000454562
9606	CL:34	9606.ENSP00000389841
9606	CL:34	9606.ENSP00000360824
9606	CL:34	9606.ENSP00000347721
9606	CL:34	9606.ENSP00000354497
9606	CL:34	9606.ENSP00000299705
9606	CL:34	9606.ENSP00000356134
9606	CL:34	9606.ENSP00000385205
9606	CL:34	9606.ENSP00000262219
9606	CL:34	9606.ENSP00000398410
9606	CL:34	9606.ENSP00000332198
9606	CL:34	9606.ENSP00000347195
9606	CL:34	9606.ENSP00000264824
9606	CL:34	9606.ENSP00000247933
9606	CL:34	9606.ENSP00000285879
9606	CL:34	9606.ENSP00000012049
9606	CL:34	9606.ENSP00000396857
9606	CL:34	9606.ENSP00000265174
9606	CL:34	9606.ENSP00000464050
9606	CL:34	9606.ENSP00000439913
9606	CL:34	9606.ENSP00000419879
9606	CL:34	9606.ENSP00000363516
9606	CL:34	9606.ENSP00000367748
9606	CL:34	9606.ENSP00000194530
9606	CL:34	9606.ENSP00000498569
9606	CL:34	9606.ENSP00000216127
9606	CL:34	9606.ENSP00000455444
9606	CL:34	9606.ENSP00000279873
9606	CL:34	9606.ENSP00000282892
9606	CL:34	9606.ENSP00000373360
9606	CL:34	9606.ENSP00000369744
9606	CL:34	9606.ENSP00000390625
9606	CL:34	9606.ENSP00000308622
9606	CL:34	9606.ENSP00000455897
9606	CL:34	9606.ENSP00000473853
9606	CL:34	9606.ENSP00000309142
9606	CL:34	9606.ENSP00000274311
9606	CL:34	9606.ENSP00000263177
9606	CL:34	9606.ENSP00000379133
9606	CL:34	9606.ENSP00000480401
9606	CL:34	9606.ENSP00000496597
9606	CL:34	9606.ENSP00000218068
9606	CL:34	9606.ENSP00000496414
9606	CL:34	9606.ENSP00000311746
9606	CL:34	9606.ENSP00000219271
9606	CL:34	9606.ENSP00000440329
9606	CL:34	9606.ENSP00000378731
9606	CL:34	9606.ENSP00000475344
9606	CL:34	9606.ENSP00000367219
9606	CL:34	9606.ENSP00000436042
9606	CL:34	9606.ENSP00000383044
9606	CL:34	9606.ENSP00000374353
9606	CL:34	9606.ENSP00000358903
9606	CL:34	9606.ENSP00000223641
9606	CL:34	9606.ENSP00000395249
9606	CL:34	9606.ENSP00000418037
9606	CL:34	9606.ENSP00000348565
9606	CL:34	9606.ENSP00000318821
9606	CL:34	9606.ENSP00000358316
9606	CL:34	9606.ENSP00000481934
9606	CL:34	9606.ENSP00000400921
9606	CL:34	9606.ENSP00000490537
9606	CL:34	9606.ENSP00000302579
9606	CL:34	9606.ENSP00000327760
9606	CL:34	9606.ENSP00000373566
9606	CL:34	9606.ENSP00000326563
9606	CL:34	9606.ENSP00000295628
9606	CL:34	9606.ENSP00000356990
9606	CL:34	9606.ENSP00000332407
9606	CL:34	9606.ENSP00000442424
9606	CL:34	9606.ENSP00000441875
9606	CL:34	9606.ENSP00000319476
9606	CL:34	9606.ENSP00000344392
9606	CL:34	9606.ENSP00000411898
9606	CL:34	9606.ENSP00000302393
9606	CL:34	9606.ENSP00000385592
9606	CL:34	9606.ENSP00000415774
9606	CL:34	9606.ENSP00000421048
9606	CL:34	9606.ENSP00000366050
9606	CL:34	9606.ENSP00000334854
9606	CL:34	9606.ENSP00000309565
9606	CL:34	9606.ENSP00000364550
9606	CL:34	9606.ENSP00000290871
9606	CL:34	9606.ENSP00000368452
9606	CL:34	9606.ENSP00000246747
9606	CL:34	9606.ENSP00000337598
9606	CL:34	9606.ENSP00000421326
9606	CL:34	9606.ENSP00000490726
9606	CL:34	9606.ENSP00000328983
9606	CL:34	9606.ENSP00000477017
9606	CL:34	9606.ENSP00000385080
9606	CL:34	9606.ENSP00000336994
9606	CL:34	9606.ENSP00000352925
9606	CL:34	9606.ENSP00000292599
9606	CL:34	9606.ENSP00000309429
9606	CL:34	9606.ENSP00000480524
9606	CL:34	9606.ENSP00000260653
9606	CL:34	9606.ENSP00000451406
9606	CL:34	9606.ENSP00000487971
9606	CL:34	9606.ENSP00000349640
9606	CL:34	9606.ENSP00000266079
9606	CL:34	9606.ENSP00000263780
9606	CL:34	9606.ENSP00000366387
9606	CL:34	9606.ENSP00000413163
9606	CL:34	9606.ENSP00000393161
9606	CL:34	9606.ENSP00000379350
9606	CL:34	9606.ENSP00000238667
9606	CL:34	9606.ENSP00000362424
9606	CL:34	9606.ENSP00000293405
9606	CL:34	9606.ENSP00000268676
9606	CL:34	9606.ENSP00000334148
9606	CL:34	9606.ENSP00000380070
9606	CL:34	9606.ENSP00000490292
9606	CL:34	9606.ENSP00000340220
9606	CL:34	9606.ENSP00000373325
9606	CL:34	9606.ENSP00000363596
9606	CL:34	9606.ENSP00000477639
9606	CL:34	9606.ENSP00000482437
9606	CL:34	9606.ENSP00000262238
9606	CL:34	9606.ENSP00000403130
9606	CL:34	9606.ENSP00000480851
9606	CL:34	9606.ENSP00000363809
9606	CL:34	9606.ENSP00000387662
9606	CL:34	9606.ENSP00000442515
9606	CL:34	9606.ENSP00000452885
9606	CL:34	9606.ENSP00000325863
9606	CL:34	9606.ENSP00000473370
9606	CL:34	9606.ENSP00000497154
9606	CL:34	9606.ENSP00000293879
9606	CL:34	9606.ENSP00000280612
9606	CL:34	9606.ENSP00000297994
9606	CL:34	9606.ENSP00000350961
9606	CL:34	9606.ENSP00000320521
9606	CL:34	9606.ENSP00000320886
9606	CL:34	9606.ENSP00000350549
9606	CL:34	9606.ENSP00000322439
9606	CL:34	9606.ENSP00000354782
9606	CL:34	9606.ENSP00000362716
9606	CL:34	9606.ENSP00000321330
9606	CL:34	9606.ENSP00000267838
9606	CL:34	9606.ENSP00000388638
9606	CL:34	9606.ENSP00000248150
9606	CL:34	9606.ENSP00000499846
9606	CL:34	9606.ENSP00000359600
9606	CL:34	9606.ENSP00000340609
9606	CL:34	9606.ENSP00000492233
9606	CL:34	9606.ENSP00000332371
9606	CL:34	9606.ENSP00000420465
9606	CL:34	9606.ENSP00000300030
9606	CL:34	9606.ENSP00000225941
9606	CL:34	9606.ENSP00000342162
9606	CL:34	9606.ENSP00000418491
9606	CL:34	9606.ENSP00000501254
9606	CL:34	9606.ENSP00000322915
9606	CL:34	9606.ENSP00000354091
